Year,Month,City,AQI,Car,Bike,TotalGarbageT,GeneralGarbageT,HugeGarbageT,RecycleGarbageT,KitchenWasteT,WastePerPersonKG,PenaltyConstruction,PenaltyPollution,PenaltyMobilePollution,ExamConstruction,ExamPollution,ExamMobliePollution
105,3M,新竹市,yellow,149196,255615,6318,3632,104,2048,533,0.894,1,0,34,10,2,77
105,4M,新竹市,yellow,149303,255241,6298,3615,114,2023,546,0.922,2,1,4,4,1,1104
105,5M,新竹市,yellow,149515,254820,6586,3724,116,2197,550,0.934,2,1,33,10,2,3790
105,6M,新竹市,green,149864,255226,6606,3686,126,2206,588,0.969,0,1,30,5,5,3171
105,7M,新竹市,green,150055,255329,6861,3800,128,2346,587,0.974,2,2,56,6,1,4102
105,8M,新竹市,green,150109,255607,7323,4032,375,2384,533,1.041,1,0,81,15,1,2995
105,9M,新竹市,green,150444,256458,6749,3627,262,2289,570,0.992,0,0,37,31,22,1534
105,10M,新竹縣,yellow,214519,281360,6337,3452,146,2231,508,0.909,4,1,207,10,16,1165
105,11M,新竹縣,yellow,214869,281638,6371,3289,139,2458,486,0.944,1,0,24,15,5,684
105,12M,新竹縣,yellow,215359,281768,6543,3463,166,2459,455,0.939,3,7,231,12,1,341
105,1M,新竹縣,yellow,211881,278622,6324,3710,141,1944,529,0.902,2,5,115,29,1,104
105,2M,新竹縣,yellow,211864,278914,6905,4023,221,2145,517,1.091,0,0,394,27,1,10
105,3M,新竹縣,yellow,212211,279217,6160,3515,129,2006,511,0.88,2,0,8,26,4,58
105,4M,新竹縣,yellow,212330,278358,6451,3712,127,2099,514,0.952,0,0,13,19,1,1685
105,5M,新竹縣,yellow,212628,278293,6665,3826,133,2143,561,0.953,3,0,27,8,3,5117
105,6M,新竹縣,green,213087,278864,6646,3758,123,2224,541,0.983,2,0,152,13,3,2482
105,7M,新竹縣,green,213562,279318,7212,4072,133,2428,578,1.032,2,0,112,17,13,5149
105,8M,新竹縣,yellow,213631,279712,7078,3966,141,2375,595,1.014,4,1,190,7,24,1021
105,9M,新竹縣,green,214203,280908,6584,3648,172,2246,517,0.975,0,0,177,5,8,4955
105,10M,嘉義市,yellow,93475,180564,6493,3430,102,2398,563,0.931,1,1,186,6,30,1600
105,11M,嘉義市,yellow,93713,180150,6498,3387,97,2490,523,0.964,0,0,169,13,3,3495
105,12M,嘉義市,orange,93809,179973,6294,3463,179,2207,446,0.904,0,4,140,2,2,1049
105,1M,嘉義市,yellow,92849,181922,6784,3626,171,2488,499,0.974,2,1,54,14,1,58
105,2M,嘉義市,orange,92811,181873,6661,3655,103,2407,496,1.058,2,1,6,7,0,3
105,3M,嘉義市,orange,92828,181282,6364,3421,100,2381,463,0.914,0,1,9,5,1,917
105,4M,嘉義市,yellow,92743,180968,6393,3516,108,2344,425,0.948,0,1,97,6,5,4986
105,5M,嘉義市,yellow,92910,180697,6770,3631,82,2555,502,0.971,0,2,85,11,0,4890
105,6M,嘉義市,green,93087,180590,6752,3688,94,2485,484,1,1,1,87,9,6,3996
105,7M,嘉義市,green,93236,180346,7407,4066,142,2705,494,1.061,1,2,106,14,13,4056
105,8M,嘉義市,yellow,93142,180251,7084,3884,109,2574,517,1.015,0,1,77,3,12,6214
105,9M,嘉義市,yellow,93273,180500,6814,3721,109,2514,470,1.009,0,2,116,2,3,2826
105,10M,嘉義縣,yellow,196827,325781,6520,3156,133,2734,496,0.944,0,1,168,1,7,4116
105,11M,嘉義縣,yellow,197072,325518,6115,3045,99,2498,474,0.915,1,0,161,1,1,3046
105,12M,嘉義縣,yellow,197311,324860,7360,3052,100,3264,945,1.067,0,3,129,0,2,539
105,1M,嘉義縣,yellow,195545,326988,6191,3679,140,1906,467,0.89,0,0,133,10,2,93
105,2M,嘉義縣,yellow,195408,327084,5554,3075,118,1946,415,0.885,1,0,15,0,4,54
105,3M,嘉義縣,orange,195552,326473,7429,4151,110,2738,430,1.07,0,1,54,6,4,4427
105,4M,嘉義縣,yellow,195558,326186,5990,3176,101,2290,422,0.893,0,0,12,5,2,3448
105,5M,嘉義縣,yellow,195905,326136,6403,3426,84,2462,432,0.924,0,0,107,0,7,4399
105,6M,嘉義縣,green,196261,326387,6298,3436,83,2279,501,0.94,0,1,109,0,14,2972
105,7M,嘉義縣,green,196442,325758,6529,3259,105,2676,489,0.944,0,2,139,0,3,4754
105,8M,嘉義縣,yellow,196386,325565,6465,3276,108,2590,492,0.935,0,0,115,0,26,4755
105,9M,嘉義縣,yellow,196647,326034,6240,3425,104,2256,455,0.933,0,1,74,0,3,6337
105,10M,彰化縣,yellow,489723,814146,6990,3224,48,3147,570,1.02,0,0,138,0,6,1806
105,11M,彰化縣,yellow,490407,813939,7051,2921,50,3514,567,1.063,0,0,199,0,11,5867
105,12M,彰化縣,yellow,490902,812850,8165,3216,42,4306,602,1.193,0,0,91,8,11,2104
105,1M,彰化縣,yellow,486701,816409,6110,2988,102,2458,563,0.886,0,0,179,1,1,2
105,2M,彰化縣,yellow,486457,816398,6792,3343,113,2761,575,1.054,0,0,0,0,1,5
105,3M,彰化縣,yellow,486280,815022,6519,2829,67,3053,570,0.947,1,0,1,1,1,14
105,4M,彰化縣,yellow,486584,813907,6972,3016,72,3328,556,1.047,0,0,57,2,8,4682
105,5M,彰化縣,yellow,486962,813471,6772,2960,78,3134,600,0.985,0,1,47,1,7,6062
105,6M,彰化縣,green,487917,814064,7197,2975,65,3592,565,1.083,2,0,82,5,12,2971
105,7M,彰化縣,yellow,488747,813384,9082,3729,52,4702,599,1.323,2,3,176,9,3,5099
105,8M,彰化縣,yellow,488551,812969,8506,3479,35,4404,588,1.24,0,0,103,1,10,4201
105,9M,彰化縣,green,489268,814155,8181,3304,47,4275,556,1.233,10,0,120,0,17,2268
105,10M,臺中市,yellow,1057533,1663690,7558,2820,27,4015,697,1.11,2,0,131,3,2,3603
105,11M,臺中市,yellow,1059539,1665309,7227,2517,23,4020,667,1.097,2,0,137,10,7,2994
105,12M,臺中市,yellow,1060518,1665116,8793,2495,28,5606,664,1.292,1,0,90,7,23,2108
105,1M,臺中市,yellow,1045048,1651610,7833,3451,137,3650,596,1.145,1,2,71,5,2,44
105,2M,臺中市,yellow,1045145,1652539,7460,3294,44,3527,595,1.207,3,2,121,0,0,13
105,3M,臺中市,yellow,1045337,1651947,7154,3065,40,3472,576,1.046,0,1,53,3,1,115
105,4M,臺中市,yellow,1045989,1650992,7040,2957,31,3449,604,1.065,0,1,43,11,0,5413
105,5M,臺中市,yellow,1047690,1652169,7190,3071,33,3481,605,1.053,0,0,20,8,5,4245
105,6M,臺中市,green,1050178,1654688,7538,3038,32,3803,664,1.141,0,0,174,6,5,2682
105,7M,臺中市,green,1053100,1655352,7777,2969,39,4098,671,1.14,0,0,117,11,4,4397
105,8M,臺中市,yellow,1053928,1656840,7747,2918,32,4083,714,1.136,1,0,91,25,1,5793
105,9M,臺中市,yellow,1055682,1661661,7477,2724,29,4024,700,1.134,0,1,135,8,13,3109
105,10M,臺北市,green,804444,955113,60571,40837,2874,14153,2706,1.05,6,3,87,65,346,12366
105,11M,臺北市,green,805077,954029,58404,38843,2997,14035,2530,1.046,9,2,169,62,431,10277
105,12M,臺北市,green,804697,952180,61074,40626,2855,14734,2859,1.058,4,10,214,81,318,7755
105,1M,臺北市,yellow,800945,960020,59953,41837,1303,13369,3445,1.039,0,5,77,54,329,3266
105,2M,臺北市,yellow,800357,960228,58352,40984,1450,12772,3145,1.12,0,0,213,45,218,2030
105,3M,臺北市,yellow,800014,959749,58107,41260,982,12903,2962,1.007,9,4,265,105,311,2327
105,4M,臺北市,yellow,800592,959033,58727,40545,1443,13833,2906,1.052,3,4,66,54,277,835
105,5M,臺北市,yellow,800577,959170,59715,41233,1653,13924,2905,1.035,8,7,97,94,281,743
105,6M,臺北市,green,802933,958377,63210,44232,2256,14046,2675,1.132,6,3,50,93,255,2216
105,7M,臺北市,green,804507,956436,66415,46825,3218,13959,2412,1.151,3,3,25,61,282,5828
105,8M,臺北市,green,802753,954554,67937,47324,3143,14875,2595,1.177,7,4,66,78,318,6940
105,9M,臺北市,green,804419,955347,61887,41030,3026,14819,3012,1.108,0,1,91,59,347,11689
105,10M,臺東縣,green,78542,153258,62416,35647,2994,19879,3897,1.079,10,10,409,82,419,4775
105,11M,臺東縣,green,78674,153193,62507,34615,2970,21102,3819,1.117,5,11,415,99,436,6234
105,12M,臺東縣,green,78723,152952,60718,33974,2705,20157,3882,1.049,12,3,228,80,390,4056
105,1M,臺東縣,green,77919,152958,63343,40919,3928,15814,2682,1.097,5,2,129,30,257,3025
105,2M,臺東縣,green,77846,152953,58409,37606,2302,15767,2734,1.12,0,4,54,40,297,2395
105,3M,臺東縣,green,77938,153169,61369,38795,2663,16988,2924,1.062,1,2,268,49,332,2537
105,4M,臺東縣,green,78108,153187,59896,36804,1798,17928,3365,1.071,3,0,176,79,332,2098
105,5M,臺東縣,green,78098,153158,64873,39006,1979,19944,3945,1.123,2,7,239,109,331,2294
105,6M,臺東縣,green,78265,153417,66498,40501,1917,20473,3606,1.189,2,5,227,102,367,3630
105,7M,臺東縣,green,78317,153323,64664,37610,2203,21467,3383,1.119,1,3,196,110,282,2688
105,8M,臺東縣,green,78404,153368,61265,36526,2397,18910,3432,1.06,2,3,185,117,427,5914
105,9M,臺東縣,green,78506,153508,62601,34807,2771,21312,3711,1.119,4,6,442,125,377,4503
105,10M,臺南市,yellow,662510,1285309,62369,31970,1206,0,6776,1.077,1,22,313,176,561,13619
105,11M,臺南市,yellow,664028,1284559,58174,29425,1336,0,6202,1.037,4,37,563,119,508,14661
105,12M,臺南市,orange,665224,1281853,59723,30668,1381,0,6348,1.03,6,15,326,126,637,17089
105,1M,臺南市,yellow,656630,1284551,61573,35338,1244,20808,4183,1.064,1,2,241,63,387,1457
105,2M,臺南市,orange,656275,1284998,59878,36353,1443,17638,4444,1.146,3,4,223,30,335,1161
105,3M,臺南市,orange,656843,1284319,59305,33516,1186,19770,4834,1.025,8,12,349,74,550,2116
105,4M,臺南市,yellow,656786,1283290,58526,33280,928,19157,5161,1.045,2,11,168,51,498,5516
105,5M,臺南市,yellow,657937,1283821,61300,34396,1216,19811,5877,1.059,1,14,40,81,452,3788
105,6M,臺南市,green,659581,1284894,61504,34199,1061,19962,6283,1.098,1,5,178,42,422,1374
105,7M,臺南市,green,660929,1283394,63855,33701,1449,0,7291,1.103,2,11,121,78,467,11178
105,8M,臺南市,yellow,660948,1283228,65309,34573,1404,0,6847,1.128,8,1,290,148,350,12991
105,9M,臺南市,yellow,661821,1285397,62365,31687,1454,0,7371,1.113,2,6,191,102,395,12089
105,10M,澎湖縣,green,29635,73964,56048,29331,1156,19971,5590,0.966,4,14,234,30,392,10107
105,11M,澎湖縣,yellow,29673,73836,52416,27244,1015,18794,5363,0.933,0,16,179,33,308,9681
105,12M,澎湖縣,yellow,29767,73760,54262,29249,1091,18596,5325,0.935,5,19,317,48,337,8818
105,1M,澎湖縣,yellow,28920,71801,62300,32062,1580,22068,6589,1.075,7,7,197,76,498,17792
105,2M,澎湖縣,yellow,28917,71863,58991,30388,1431,20697,6474,1.088,5,21,125,40,259,4241
105,3M,澎湖縣,yellow,29070,72270,56822,29576,1203,19909,6134,0.98,5,47,136,65,382,3326
105,4M,澎湖縣,yellow,29215,73064,56518,28593,1137,20613,6175,1.007,9,4,143,44,380,45
105,5M,澎湖縣,green,29311,73388,61443,31120,1101,22805,6417,1.059,7,5,243,58,448,4343
105,6M,澎湖縣,green,29336,73619,60069,30302,992,22546,6230,1.07,0,7,147,53,486,6415
105,7M,澎湖縣,green,29452,73614,59937,31398,1259,21119,6161,1.033,3,9,185,55,501,8853
105,8M,澎湖縣,green,29487,73902,59819,30347,1153,21921,6398,1.031,9,8,150,29,475,10624
105,9M,澎湖縣,green,29538,73965,59875,31342,1098,21195,6240,1.066,5,7,149,30,385,10777
106,10M,宜蘭縣,green,159028,270373,56470,27174,849,22092,6354,0.972,2,13,114,36,474,9358
106,11M,宜蘭縣,green,159361,269783,55058,26928,841,21025,6263,0.979,2,7,84,47,402,9340
106,12M,宜蘭縣,green,159653,269535,54945,27509,810,20636,5990,0.945,8,17,334,45,423,8608
106,1M,宜蘭縣,green,157560,269571,58367,32243,1197,19659,5268,1.005,6,1,23,50,261,3877
106,2M,宜蘭縣,green,157583,269457,53715,28721,1124,18655,5215,1.024,3,7,154,34,432,7399
106,3M,宜蘭縣,green,157781,269623,54390,29331,1043,18602,5414,0.937,2,3,120,66,428,8809
106,4M,宜蘭縣,yellow,157902,269714,55184,28960,1077,19635,5512,0.982,3,15,131,47,378,8288
106,5M,宜蘭縣,green,158189,269787,56233,29578,948,20202,5505,0.968,3,10,32,67,453,9016
106,6M,宜蘭縣,green,158291,269719,58514,30924,1074,20650,5866,1.041,3,15,103,58,420,5105
106,7M,宜蘭縣,green,158567,269744,57913,30003,1112,20854,5943,0.997,6,14,69,55,557,6949
106,8M,宜蘭縣,green,158608,269947,59711,30908,1161,21664,5977,1.028,4,3,102,30,454,6441
106,9M,宜蘭縣,green,158820,270283,55071,26416,1131,21525,5998,0.979,6,6,125,40,574,8893
106,10M,花蓮縣,green,124259,201702,54605,27260,1009,20869,5467,0.94,6,10,165,28,583,4481
106,11M,花蓮縣,green,124477,201699,53446,27003,720,20460,5263,0.951,4,17,137,32,597,3795
106,12M,花蓮縣,green,124673,201456,53242,27006,791,20208,5237,0.917,1,16,192,43,381,6181
106,1M,花蓮縣,green,123772,200974,55200,27820,840,20679,5861,0.95,6,9,178,33,432,6056
106,2M,花蓮縣,green,123776,200823,55885,28476,998,20983,5427,1.064,6,6,29,29,343,4518
106,3M,花蓮縣,green,123676,200871,56371,28635,919,20968,5849,0.97,11,9,118,57,586,5904
106,4M,花蓮縣,yellow,123642,200763,54155,27263,807,20451,5634,0.963,2,8,123,38,619,5269
106,5M,花蓮縣,green,123699,201115,55551,28352,967,20343,5889,0.956,4,14,106,32,616,6013
106,6M,花蓮縣,green,123927,201218,56887,29343,924,20742,5878,1.012,2,8,92,39,640,6719
106,7M,花蓮縣,green,124050,201268,57411,29206,1013,21279,5912,0.988,5,15,149,20,750,8299
106,8M,花蓮縣,green,124159,201390,56163,28450,1091,21191,5431,0.967,6,14,130,25,776,6798
106,9M,花蓮縣,green,124253,201659,56844,28822,1375,21109,5538,1.011,2,13,210,29,652,5115
106,10M,金門縣,yellow,38859,60991,51194,22802,1352,21524,5515,0.88,4,7,144,26,710,11730
106,11M,金門縣,yellow,39096,61235,49086,22004,1262,20316,5504,0.872,4,2,106,22,655,13488
106,12M,金門縣,orange,39308,61556,49540,22291,1169,20427,5653,0.851,7,7,218,12,507,15327
106,1M,金門縣,orange,37307,58375,51527,25986,1684,18793,5065,0.887,4,2,0,17,499,23195
106,2M,金門縣,yellow,37470,58643,48038,25206,712,16952,5169,0.916,0,0,13,8,343,6809
106,3M,金門縣,orange,37746,58873,51441,26992,1040,18346,5063,0.886,2,2,21,64,583,8924
106,4M,金門縣,yellow,37951,59129,54476,26003,972,22197,5304,0.969,8,1,164,26,629,12447
106,5M,金門縣,yellow,38124,59412,58118,28003,1414,23064,5637,1.001,7,7,95,21,663,10097
106,6M,金門縣,yellow,38294,59643,52733,25492,1373,20540,5327,0.938,3,13,99,11,815,723
106,7M,金門縣,green,38536,59920,54378,25528,1270,22125,5455,0.935,1,4,21,26,660,2801
106,8M,金門縣,green,38651,60241,53847,25519,896,21873,5558,0.926,2,6,13,57,744,14476
106,9M,金門縣,yellow,38762,60641,52536,24809,1036,21450,5241,0.934,0,3,59,36,693,15714
106,10M,南投縣,yellow,212444,312067,50055,22132,982,21298,5642,0.859,8,7,168,32,650,14478
106,11M,南投縣,yellow,212516,312030,48760,21472,989,20661,5638,0.864,7,4,240,27,636,7703
106,12M,南投縣,yellow,212809,311361,49976,22091,957,21234,5694,0.857,10,7,70,26,448,9812
106,1M,南投縣,orange,211146,311165,52497,24004,1166,21517,5809,0.902,3,6,171,4,381,65
106,2M,南投縣,orange,211187,311255,48860,22005,862,20336,5657,0.898,1,3,164,14,387,291
106,3M,南投縣,orange,211398,311312,49960,22502,989,20795,5674,0.858,0,4,113,40,646,13051
106,4M,南投縣,yellow,211370,311109,49388,22198,883,20822,5484,0.877,1,21,138,24,761,14658
106,5M,南投縣,yellow,211556,311216,50182,22504,1003,21058,5616,0.862,7,2,70,21,659,19528
106,6M,南投縣,green,211782,311222,49488,22202,926,20896,5463,0.878,4,6,45,13,548,15194
106,7M,南投縣,green,211914,311270,50822,22301,1237,21534,5750,0.873,0,5,240,39,620,11486
106,8M,南投縣,yellow,212082,311514,50531,22151,1213,21364,5803,0.867,6,14,273,18,582,8596
106,9M,南投縣,yellow,212288,311946,48935,21501,815,20983,5636,0.868,4,2,113,31,550,15052
106,10M,屏東縣,yellow,288403,617520,50812,21453,1352,22301,5707,0.871,3,2,218,27,653,9348
106,11M,屏東縣,yellow,288966,617388,50494,21201,1373,22209,5711,0.894,10,11,169,31,679,8867
106,12M,屏東縣,yellow,289362,617054,51078,21499,1418,22400,5760,0.875,3,17,179,36,599,5081
106,1M,屏東縣,yellow,286484,614893,51064,22302,1178,21831,5753,0.875,5,7,30,16,445,6219
106,2M,屏東縣,yellow,286369,615087,48738,21504,889,20780,5565,0.925,3,4,11,3,347,7582
106,3M,屏東縣,yellow,286189,616049,50532,22102,887,21779,5763,0.866,2,9,116,22,618,10124
106,4M,屏東縣,yellow,286466,616143,49524,21503,987,21351,5683,0.877,0,10,357,23,530,11883
106,5M,屏東縣,yellow,287027,616965,50130,21499,1050,21851,5731,0.859,5,4,226,27,685,11083
106,6M,屏東縣,green,287269,616910,49599,21300,958,21721,5620,0.878,6,5,125,29,665,8316
106,7M,屏東縣,green,287846,616771,50427,21307,1218,22230,5671,0.864,7,5,283,52,718,13107
106,8M,屏東縣,green,287750,616566,50131,21252,1036,22098,5744,0.859,14,5,283,16,601,10961
106,9M,屏東縣,yellow,288172,617222,50102,21131,1070,22251,5650,0.887,6,11,161,31,608,7346
106,10M,苗栗縣,yellow,220875,320077,51699,20752,1617,23500,5831,0.885,5,18,249,33,821,10507
106,11M,苗栗縣,yellow,221222,320018,51131,20702,1278,23400,5750,0.905,1,8,203,20,790,8309
106,12M,苗栗縣,yellow,221438,319477,51516,20725,1372,23568,5851,0.882,8,6,222,22,615,6441
106,1M,苗栗縣,yellow,219618,319118,52652,22873,1202,22748,5830,0.902,17,17,217,15,549,1379
106,2M,苗栗縣,yellow,219532,319188,49347,20849,777,22001,5721,0.936,12,6,98,6,375,7892
106,3M,苗栗縣,yellow,219832,319394,50954,21402,1080,22652,5820,0.873,2,6,119,49,560,7846
106,4M,苗栗縣,yellow,219843,319360,50153,20802,1130,22521,5700,0.888,9,9,176,48,632,13907
106,5M,苗栗縣,yellow,220118,319482,50583,20799,1092,22921,5771,0.867,7,17,144,32,693,15064
106,6M,苗栗縣,green,220261,319381,50475,20701,1162,22881,5730,0.894,0,12,116,24,747,8793
106,7M,苗栗縣,green,220432,319047,51242,20749,1441,23201,5851,0.878,1,17,257,25,702,10830
106,8M,苗栗縣,green,220589,319472,51310,20706,1415,23318,5871,0.879,6,27,185,27,881,11339
106,9M,苗栗縣,yellow,220726,319909,51668,20803,1795,23250,5820,0.914,2,14,165,24,696,10109
106,10M,桃園市,green,763982,1150703,51224,20242,769,24550,5662,0.877,4,22,34,27,642,9311
106,11M,桃園市,green,765696,1154070,50541,19949,848,24111,5633,0.894,6,11,229,11,789,7250
106,12M,桃園市,yellow,767684,1153997,51023,20190,725,24406,5702,0.873,8,12,130,8,825,6156
106,1M,桃園市,yellow,753271,1127299,51662,21302,1329,23151,5881,0.884,4,11,68,28,578,590
106,2M,桃園市,yellow,753919,1128519,53651,22612,1189,23880,5971,1.017,3,13,8,13,459,269
106,3M,桃園市,yellow,755659,1129514,50366,20502,1484,22571,5810,0.862,4,12,163,26,718,8695
106,4M,桃園市,yellow,756785,1130458,50950,21039,1370,22720,5820,0.901,5,6,284,23,774,9884
106,5M,桃園市,yellow,757605,1133041,51618,21347,1198,23204,5870,0.883,47,7,95,20,809,8625
106,6M,桃園市,green,759030,1135536,51528,21213,1319,23148,5848,0.911,55,19,169,19,948,8628
106,7M,桃園市,green,760261,1138261,52186,20701,1526,24201,5758,0.893,5,11,165,10,692,7738
106,8M,桃園市,green,761560,1142229,56010,20511,5084,24627,5788,0.958,2,30,176,8,674,8758
106,9M,桃園市,yellow,762593,1146973,51357,20051,1057,24575,5674,0.908,1,22,51,40,724,10456
106,10M,高雄市,yellow,896889,2001877,54507,18903,2099,27271,6234,0.933,4,12,160,27,854,8053
106,11M,高雄市,orange,898171,2001682,53278,18501,1800,26882,6096,0.942,4,13,15,32,869,9179
106,12M,高雄市,orange,899024,1999902,54846,18851,1942,27802,6250,0.938,6,13,199,41,798,7800
106,1M,高雄市,orange,889736,1990329,52137,20901,959,24576,5700,0.892,4,14,102,8,500,3737
106,2M,高雄市,orange,889080,1991306,54052,21399,1772,25075,5806,0.989,4,6,8,6,378,599
106,3M,高雄市,orange,890064,1993461,50796,20001,900,24189,5707,0.869,6,10,91,1,607,8026
106,4M,高雄市,yellow,890652,1994079,50435,19002,1151,24580,5702,0.892,2,8,19,5,726,6069
106,5M,高雄市,yellow,891598,1995654,50253,19000,1112,24388,5754,0.86,4,7,213,25,840,9712
106,6M,高雄市,green,893137,1996652,50540,19003,1073,24453,6012,0.894,7,18,139,14,792,6828
106,7M,高雄市,green,894490,1996637,53255,20001,1201,25734,6319,0.911,3,15,81,15,843,8513
106,8M,高雄市,green,895270,1999497,58167,18501,2213,31053,6400,0.995,5,12,200,19,818,7312
106,9M,高雄市,yellow,895927,2001323,57401,19102,3219,28627,6454,1.015,7,18,97,9,602,4609
106,10M,基隆市,green,97328,183237,61063,25074,1808,28489,5692,1.044,2,12,48,30,829,5524
106,11M,基隆市,green,97433,183174,58777,22112,2088,28902,5676,1.039,4,20,138,18,938,7508
106,12M,基隆市,green,97512,182847,60308,22718,1665,30405,5521,1.031,0,22,121,28,1035,6582
106,1M,基隆市,yellow,96883,181636,58654,19301,1735,31598,6020,1.003,5,15,11,12,719,3900
106,2M,基隆市,yellow,96750,181736,54404,19010,1335,27972,6086,1.03,5,16,87,15,606,336
106,3M,基隆市,yellow,96928,181893,55818,20237,1441,28437,5704,0.955,4,16,42,19,916,421
106,4M,基隆市,yellow,96754,182086,50910,15738,1393,27506,6274,0.9,1,10,177,34,989,4804
106,5M,基隆市,green,96961,182335,51568,16923,1392,27058,6195,0.882,4,10,102,28,872,7324
106,6M,基隆市,green,96995,182254,53264,17730,1493,27528,6513,0.941,0,21,46,29,935,7908
106,7M,基隆市,green,97060,182288,55856,20480,1743,27022,6612,0.955,1,17,106,28,863,6960
106,8M,基隆市,green,97197,182536,57101,19782,2296,28481,6543,0.977,0,16,310,22,1042,7455
106,9M,基隆市,yellow,97221,183033,53661,19129,1821,26174,6537,0.948,0,26,77,15,948,7743
106,10M,連江縣,yellow,3248,6642,3111,1796,352,775,188,1.087,4,0,2,7,20,438
106,11M,連江縣,yellow,3260,6637,3016,1736,332,775,173,1.088,1,2,0,18,5,548
106,12M,連江縣,yellow,3276,6651,2997,1665,347,781,205,1.046,0,0,2,5,12,196
106,1M,連江縣,yellow,3290,6350,3446,2278,213,799,157,1.211,0,1,0,11,25,177
106,2M,連江縣,yellow,3266,6358,3178,2043,187,772,175,1.235,0,0,2,5,17,0
106,3M,連江縣,yellow,3144,6388,3557,2325,196,821,214,1.249,0,1,0,0,19,100
106,4M,連江縣,yellow,3157,6428,3609,2339,201,841,228,1.31,0,1,0,0,22,203
106,5M,連江縣,yellow,3144,6520,3464,2181,177,850,256,1.215,0,0,0,3,21,207
106,6M,連江縣,green,3179,6550,3712,1977,673,808,253,1.344,0,1,0,9,28,251
106,7M,連江縣,green,3182,6580,3509,2065,413,819,212,1.228,0,1,0,13,23,307
106,8M,連江縣,green,3191,6610,3239,1861,382,798,197,1.132,0,1,0,10,28,558
106,9M,連江縣,yellow,3221,6642,2765,1755,7,829,174,0.998,0,0,1,4,16,506
106,10M,雲林縣,yellow,271137,426387,2554,1515,2,829,207,0.901,0,1,4,12,25,256
