AQI,縣市,監測月份
56,臺北市,16-Feb
43,臺北市,16-Feb
38,臺北市,16-Feb
42,臺北市,16-Feb
37,臺北市,16-Feb
46.1,臺北市,16-Feb
42,臺北市,16-Feb
35,新北市,16-Feb
42,新北市,16-Feb
38,新北市,16-Feb
39,新北市,16-Feb
40,新北市,16-Feb
39,新北市,16-Feb
45,新北市,16-Feb
61,新北市,16-Feb
42,新北市,16-Feb
35,新北市,16-Feb
52,新北市,16-Feb
50,臺中市,16-Feb
29.7,臺中市,16-Feb
53,臺中市,16-Feb
48,臺中市,16-Feb
45,臺中市,16-Feb
74,臺南市,16-Feb
70,臺南市,16-Feb
63,臺南市,16-Feb
65,臺南市,16-Feb
74,高雄市,16-Feb
76,高雄市,16-Feb
65,高雄市,16-Feb
71,高雄市,16-Feb
76,高雄市,16-Feb
74,高雄市,16-Feb
67,高雄市,16-Feb
84,高雄市,16-Feb
78,高雄市,16-Feb
57,高雄市,16-Feb
81,高雄市,16-Feb
48,高雄市,16-Feb
36.1,基隆市,16-Feb
43,新竹市,16-Feb
72,嘉義市,16-Feb
34.2,宜蘭縣,16-Feb
37,宜蘭縣,16-Feb
48,桃園市,16-Feb
51,桃園市,16-Feb
56,桃園市,16-Feb
39,桃園市,16-Feb
54,桃園市,16-Feb
44,桃園市,16-Feb
38,新竹縣,16-Feb
44,新竹縣,16-Feb
45,苗栗縣,16-Feb
36,苗栗縣,16-Feb
54,苗栗縣,16-Feb
54,彰化縣,16-Feb
52,彰化縣,16-Feb
50,彰化縣,16-Feb
45,南投縣,16-Feb
62,南投縣,16-Feb
62,南投縣,16-Feb
57,雲林縣,16-Feb
76,雲林縣,16-Feb
64,雲林縣,16-Feb
55,雲林縣,16-Feb
70,嘉義縣,16-Feb
81,嘉義縣,16-Feb
47.9,屏東縣,16-Feb
77,屏東縣,16-Feb
67,屏東縣,16-Feb
31,臺東縣,16-Feb
33.8,臺東縣,16-Feb
33,花蓮縣,16-Feb
47.4,澎湖縣,16-Feb
66,金門縣,16-Feb
55,連江縣,16-Feb
45,臺北市,16-Mar
40,臺北市,16-Mar
42,臺北市,16-Mar
51.8,臺北市,16-Mar
47,臺北市,16-Mar
59,臺北市,16-Mar
45,臺北市,16-Mar
39,新北市,16-Mar
48,新北市,16-Mar
40,新北市,16-Mar
48,新北市,16-Mar
46,新北市,16-Mar
48,新北市,16-Mar
55,新北市,16-Mar
65,新北市,16-Mar
47,新北市,16-Mar
40,新北市,16-Mar
46,新北市,16-Mar
53,臺中市,16-Mar
56,臺中市,16-Mar
33,臺中市,16-Mar
58,臺中市,16-Mar
59,臺中市,16-Mar
73,臺南市,16-Mar
67,臺南市,16-Mar
62,臺南市,16-Mar
63,臺南市,16-Mar
64,高雄市,16-Mar
44,高雄市,16-Mar
84,高雄市,16-Mar
49,高雄市,16-Mar
72,高雄市,16-Mar
72,高雄市,16-Mar
63,高雄市,16-Mar
72,高雄市,16-Mar
86,高雄市,16-Mar
72,高雄市,16-Mar
69,高雄市,16-Mar
77,高雄市,16-Mar
33,基隆市,16-Mar
50,新竹市,16-Mar
71,嘉義市,16-Mar
38,宜蘭縣,16-Mar
38,宜蘭縣,16-Mar
67,桃園市,16-Mar
48,桃園市,16-Mar
59,桃園市,16-Mar
54,桃園市,16-Mar
55,桃園市,16-Mar
54,桃園市,16-Mar
45,新竹縣,16-Mar
46,新竹縣,16-Mar
52,苗栗縣,16-Mar
39,苗栗縣,16-Mar
61,苗栗縣,16-Mar
57,彰化縣,16-Mar
61,彰化縣,16-Mar
61,彰化縣,16-Mar
45,南投縣,16-Mar
62,南投縣,16-Mar
67,南投縣,16-Mar
62,雲林縣,16-Mar
76,雲林縣,16-Mar
58,雲林縣,16-Mar
63,雲林縣,16-Mar
79,嘉義縣,16-Mar
74,嘉義縣,16-Mar
49.6,屏東縣,16-Mar
65,屏東縣,16-Mar
65,屏東縣,16-Mar
29.4,臺東縣,16-Mar
30.1,臺東縣,16-Mar
34.2,花蓮縣,16-Mar
48.2,澎湖縣,16-Mar
74,金門縣,16-Mar
55,連江縣,16-Mar
67,臺北市,16-Apr
56,臺北市,16-Apr
48,臺北市,16-Apr
51,臺北市,16-Apr
47.4,臺北市,16-Apr
51,臺北市,16-Apr
44,臺北市,16-Apr
46,新北市,16-Apr
47,新北市,16-Apr
52,新北市,16-Apr
60,新北市,16-Apr
47,新北市,16-Apr
46,新北市,16-Apr
67,新北市,16-Apr
50,新北市,16-Apr
46,新北市,16-Apr
53,新北市,16-Apr
62,新北市,16-Apr
62,臺中市,16-Apr
52,臺中市,16-Apr
55,臺中市,16-Apr
40,臺中市,16-Apr
59,臺中市,16-Apr
45,臺南市,16-Apr
60,臺南市,16-Apr
55,臺南市,16-Apr
51,臺南市,16-Apr
46,高雄市,16-Apr
38,高雄市,16-Apr
59,高雄市,16-Apr
47,高雄市,16-Apr
44,高雄市,16-Apr
31.7,高雄市,16-Apr
44,高雄市,16-Apr
66,高雄市,16-Apr
64,高雄市,16-Apr
54,高雄市,16-Apr
49,高雄市,16-Apr
50,高雄市,16-Apr
35,基隆市,16-Apr
50,新竹市,16-Apr
61,嘉義市,16-Apr
45,宜蘭縣,16-Apr
44,宜蘭縣,16-Apr
76,桃園市,16-Apr
60,桃園市,16-Apr
57,桃園市,16-Apr
55,桃園市,16-Apr
63,桃園市,16-Apr
59,桃園市,16-Apr
46,新竹縣,16-Apr
49,新竹縣,16-Apr
55,苗栗縣,16-Apr
61,苗栗縣,16-Apr
45,苗栗縣,16-Apr
59,彰化縣,16-Apr
57,彰化縣,16-Apr
58,彰化縣,16-Apr
43,南投縣,16-Apr
61,南投縣,16-Apr
58,南投縣,16-Apr
52,雲林縣,16-Apr
59,雲林縣,16-Apr
58,雲林縣,16-Apr
68,雲林縣,16-Apr
69,嘉義縣,16-Apr
68,嘉義縣,16-Apr
43,屏東縣,16-Apr
48,屏東縣,16-Apr
39.1,屏東縣,16-Apr
28,臺東縣,16-Apr
30,臺東縣,16-Apr
39,花蓮縣,16-Apr
40,澎湖縣,16-Apr
52,金門縣,16-Apr
50.4,連江縣,16-Apr
41,臺北市,16-May
31,臺北市,16-May
37,臺北市,16-May
34,臺北市,16-May
52,臺北市,16-May
44,臺北市,16-May
37,臺北市,16-May
31,新北市,16-May
35,新北市,16-May
35,新北市,16-May
51,新北市,16-May
37,新北市,16-May
33.8,新北市,16-May
54,新北市,16-May
36,新北市,16-May
33,新北市,16-May
38,新北市,16-May
44,新北市,16-May
36,臺中市,16-May
42,臺中市,16-May
47,臺中市,16-May
40,臺中市,16-May
31.3,臺中市,16-May
43,臺南市,16-May
38,臺南市,16-May
48,臺南市,16-May
38,臺南市,16-May
31,高雄市,16-May
43,高雄市,16-May
53,高雄市,16-May
31.8,高雄市,16-May
40,高雄市,16-May
52,高雄市,16-May
37,高雄市,16-May
45,高雄市,16-May
59,高雄市,16-May
40,高雄市,16-May
33,高雄市,16-May
39,高雄市,16-May
28.9,基隆市,16-May
38,新竹市,16-May
45,嘉義市,16-May
34,宜蘭縣,16-May
32,宜蘭縣,16-May
44,桃園市,16-May
43,桃園市,16-May
57,桃園市,16-May
46,桃園市,16-May
49,桃園市,16-May
48,桃園市,16-May
35,新竹縣,16-May
37,新竹縣,16-May
41,苗栗縣,16-May
46,苗栗縣,16-May
33.6,苗栗縣,16-May
45,彰化縣,16-May
39,彰化縣,16-May
40,彰化縣,16-May
34,南投縣,16-May
43,南投縣,16-May
41,南投縣,16-May
56,雲林縣,16-May
43,雲林縣,16-May
40,雲林縣,16-May
42,雲林縣,16-May
52,嘉義縣,16-May
49,嘉義縣,16-May
37,屏東縣,16-May
40,屏東縣,16-May
33.4,屏東縣,16-May
22.2,臺東縣,16-May
23,臺東縣,16-May
29,花蓮縣,16-May
33.8,澎湖縣,16-May
46,金門縣,16-May
49.3,連江縣,16-May
28,臺北市,16-Jun
27,臺北市,16-Jun
28,臺北市,16-Jun
24,臺北市,16-Jun
43,臺北市,16-Jun
31.1,臺北市,16-Jun
31,臺北市,16-Jun
25,新北市,16-Jun
30,新北市,16-Jun
27,新北市,16-Jun
33,新北市,16-Jun
28.2,新北市,16-Jun
28,新北市,16-Jun
44,新北市,16-Jun
27,新北市,16-Jun
26,新北市,16-Jun
26,新北市,16-Jun
31,新北市,16-Jun
21,臺中市,16-Jun
30,臺中市,16-Jun
25.3,臺中市,16-Jun
33,臺中市,16-Jun
25,臺中市,16-Jun
26,臺南市,16-Jun
29,臺南市,16-Jun
22,臺南市,16-Jun
28,臺南市,16-Jun
25,高雄市,16-Jun
23,高雄市,16-Jun
21,高雄市,16-Jun
36,高雄市,16-Jun
28,高雄市,16-Jun
28,高雄市,16-Jun
31,高雄市,16-Jun
21.1,高雄市,16-Jun
45,高雄市,16-Jun
32,高雄市,16-Jun
39,高雄市,16-Jun
23,高雄市,16-Jun
23,基隆市,16-Jun
26,新竹市,16-Jun
29,嘉義市,16-Jun
27,宜蘭縣,16-Jun
29,宜蘭縣,16-Jun
35,桃園市,16-Jun
32,桃園市,16-Jun
32,桃園市,16-Jun
34,桃園市,16-Jun
45,桃園市,16-Jun
35,桃園市,16-Jun
24,新竹縣,16-Jun
29,新竹縣,16-Jun
30,苗栗縣,16-Jun
27,苗栗縣,16-Jun
25.9,苗栗縣,16-Jun
31,彰化縣,16-Jun
28,彰化縣,16-Jun
28,彰化縣,16-Jun
28,南投縣,16-Jun
23,南投縣,16-Jun
27,南投縣,16-Jun
30,雲林縣,16-Jun
31,雲林縣,16-Jun
28,雲林縣,16-Jun
42,雲林縣,16-Jun
35,嘉義縣,16-Jun
40,嘉義縣,16-Jun
33,屏東縣,16-Jun
30,屏東縣,16-Jun
21.1,屏東縣,16-Jun
20,臺東縣,16-Jun
17,臺東縣,16-Jun
22,花蓮縣,16-Jun
20.6,澎湖縣,16-Jun
29,金門縣,16-Jun
37.2,連江縣,16-Jun
33,臺北市,16-Jul
29,臺北市,16-Jul
48,臺北市,16-Jul
27,臺北市,16-Jul
30,臺北市,16-Jul
31,臺北市,16-Jul
31.6,臺北市,16-Jul
30,新北市,16-Jul
27,新北市,16-Jul
29,新北市,16-Jul
36,新北市,16-Jul
28.3,新北市,16-Jul
29.8,新北市,16-Jul
46,新北市,16-Jul
32,新北市,16-Jul
26,新北市,16-Jul
29,新北市,16-Jul
33,新北市,16-Jul
28.8,臺中市,16-Jul
32,臺中市,16-Jul
24,臺中市,16-Jul
32,臺中市,16-Jul
29,臺中市,16-Jul
30,臺南市,16-Jul
25,臺南市,16-Jul
28,臺南市,16-Jul
25,臺南市,16-Jul
28,高雄市,16-Jul
28,高雄市,16-Jul
44,高雄市,16-Jul
30,高雄市,16-Jul
34,高雄市,16-Jul
27,高雄市,16-Jul
44,高雄市,16-Jul
25.7,高雄市,16-Jul
28,高雄市,16-Jul
34,高雄市,16-Jul
34,高雄市,16-Jul
50,高雄市,16-Jul
24.5,基隆市,16-Jul
28,新竹市,16-Jul
31,嘉義市,16-Jul
32,宜蘭縣,16-Jul
29,宜蘭縣,16-Jul
34,桃園市,16-Jul
35,桃園市,16-Jul
35,桃園市,16-Jul
39,桃園市,16-Jul
46,桃園市,16-Jul
39,桃園市,16-Jul
27,新竹縣,16-Jul
32,新竹縣,16-Jul
28.6,苗栗縣,16-Jul
30,苗栗縣,16-Jul
35,苗栗縣,16-Jul
32,彰化縣,16-Jul
30,彰化縣,16-Jul
33,彰化縣,16-Jul
31,南投縣,16-Jul
25.6,南投縣,16-Jul
32,南投縣,16-Jul
31,雲林縣,16-Jul
32,雲林縣,16-Jul
44,雲林縣,16-Jul
30,雲林縣,16-Jul
38,嘉義縣,16-Jul
32,嘉義縣,16-Jul
31,屏東縣,16-Jul
40,屏東縣,16-Jul
24.3,屏東縣,16-Jul
31,臺東縣,16-Jul
20,臺東縣,16-Jul
25,花蓮縣,16-Jul
22.6,澎湖縣,16-Jul
35,金門縣,16-Jul
32,連江縣,16-Jul
27.2,臺北市,16-Aug
27,臺北市,16-Aug
42,臺北市,16-Aug
28,臺北市,16-Aug
28,臺北市,16-Aug
36.8,臺北市,16-Aug
29.5,臺北市,16-Aug
29.6,新北市,16-Aug
28,新北市,16-Aug
21.9,新北市,16-Aug
29,新北市,16-Aug
37,新北市,16-Aug
31.2,新北市,16-Aug
33,新北市,16-Aug
42,新北市,16-Aug
27.4,新北市,16-Aug
25,新北市,16-Aug
29,新北市,16-Aug
33,臺中市,16-Aug
35,臺中市,16-Aug
42,臺中市,16-Aug
41,臺中市,16-Aug
42,臺中市,16-Aug
39,臺南市,16-Aug
32.3,臺南市,16-Aug
33.3,臺南市,16-Aug
39,臺南市,16-Aug
33.2,高雄市,16-Aug
43,高雄市,16-Aug
38,高雄市,16-Aug
29.6,高雄市,16-Aug
42,高雄市,16-Aug
28,高雄市,16-Aug
34,高雄市,16-Aug
34,高雄市,16-Aug
44,高雄市,16-Aug
38,高雄市,16-Aug
31,高雄市,16-Aug
29,高雄市,16-Aug
28.6,基隆市,16-Aug
34,新竹市,16-Aug
40,嘉義市,16-Aug
31,宜蘭縣,16-Aug
30,宜蘭縣,16-Aug
39,桃園市,16-Aug
38,桃園市,16-Aug
46,桃園市,16-Aug
43,桃園市,16-Aug
33,桃園市,16-Aug
36,桃園市,16-Aug
34,新竹縣,16-Aug
34,新竹縣,16-Aug
34,苗栗縣,16-Aug
38,苗栗縣,16-Aug
41,苗栗縣,16-Aug
40,彰化縣,16-Aug
38,彰化縣,16-Aug
37,彰化縣,16-Aug
40,南投縣,16-Aug
33,南投縣,16-Aug
44,南投縣,16-Aug
54,雲林縣,16-Aug
35,雲林縣,16-Aug
37,雲林縣,16-Aug
38,雲林縣,16-Aug
48,嘉義縣,16-Aug
40,嘉義縣,16-Aug
35.4,屏東縣,16-Aug
32,屏東縣,16-Aug
42,屏東縣,16-Aug
25,臺東縣,16-Aug
20,臺東縣,16-Aug
27.2,花蓮縣,16-Aug
35.7,澎湖縣,16-Aug
46,金門縣,16-Aug
40.9,連江縣,16-Aug
28,臺北市,16-Sep
28,臺北市,16-Sep
34,臺北市,16-Sep
27,臺北市,16-Sep
28,臺北市,16-Sep
28,臺北市,16-Sep
43,臺北市,16-Sep
27,新北市,16-Sep
28,新北市,16-Sep
22,新北市,16-Sep
26,新北市,16-Sep
39,新北市,16-Sep
44,新北市,16-Sep
30,新北市,16-Sep
37,新北市,16-Sep
33,新北市,16-Sep
27,新北市,16-Sep
34,新北市,16-Sep
39,臺中市,16-Sep
35,臺中市,16-Sep
35,臺中市,16-Sep
29.5,臺中市,16-Sep
27,臺中市,16-Sep
39,臺南市,16-Sep
34,臺南市,16-Sep
40,臺南市,16-Sep
33,臺南市,16-Sep
40,高雄市,16-Sep
33.9,高雄市,16-Sep
40,高雄市,16-Sep
44,高雄市,16-Sep
33.6,高雄市,16-Sep
41,高雄市,16-Sep
42,高雄市,16-Sep
39,高雄市,16-Sep
42,高雄市,16-Sep
48,高雄市,16-Sep
33,高雄市,16-Sep
48,高雄市,16-Sep
27.7,基隆市,16-Sep
31,新竹市,16-Sep
41,嘉義市,16-Sep
32,宜蘭縣,16-Sep
27,宜蘭縣,16-Sep
43,桃園市,16-Sep
34,桃園市,16-Sep
31,桃園市,16-Sep
40,桃園市,16-Sep
36,桃園市,16-Sep
36,桃園市,16-Sep
31,新竹縣,16-Sep
28,新竹縣,16-Sep
29.1,苗栗縣,16-Sep
38,苗栗縣,16-Sep
31,苗栗縣,16-Sep
36,彰化縣,16-Sep
34,彰化縣,16-Sep
40,彰化縣,16-Sep
37,南投縣,16-Sep
40,南投縣,16-Sep
31,南投縣,16-Sep
36,雲林縣,16-Sep
31,雲林縣,16-Sep
54,雲林縣,16-Sep
37,雲林縣,16-Sep
45,嘉義縣,16-Sep
37,嘉義縣,16-Sep
31,屏東縣,16-Sep
34,屏東縣,16-Sep
43,屏東縣,16-Sep
21,臺東縣,16-Sep
32,臺東縣,16-Sep
27,花蓮縣,16-Sep
33.4,澎湖縣,16-Sep
43.9,金門縣,16-Sep
46.2,連江縣,16-Sep
26,臺北市,16-Oct
41,臺北市,16-Oct
26.9,臺北市,16-Oct
28,臺北市,16-Oct
28,臺北市,16-Oct
28.3,臺北市,16-Oct
24,臺北市,16-Oct
31,新北市,16-Oct
40,新北市,16-Oct
28,新北市,16-Oct
21,新北市,16-Oct
29,新北市,16-Oct
25.4,新北市,16-Oct
43,新北市,16-Oct
27,新北市,16-Oct
23,新北市,16-Oct
22.6,新北市,16-Oct
42,新北市,16-Oct
57,臺中市,16-Oct
49,臺中市,16-Oct
55,臺中市,16-Oct
41,臺中市,16-Oct
59,臺中市,16-Oct
59,臺南市,16-Oct
47,臺南市,16-Oct
53,臺南市,16-Oct
55,臺南市,16-Oct
67,高雄市,16-Oct
47,高雄市,16-Oct
61,高雄市,16-Oct
56,高雄市,16-Oct
53,高雄市,16-Oct
76,高雄市,16-Oct
74,高雄市,16-Oct
55,高雄市,16-Oct
41,高雄市,16-Oct
42,高雄市,16-Oct
66,高雄市,16-Oct
59,高雄市,16-Oct
27.2,基隆市,16-Oct
39,新竹市,16-Oct
55,嘉義市,16-Oct
31,宜蘭縣,16-Oct
21.4,宜蘭縣,16-Oct
41,桃園市,16-Oct
29,桃園市,16-Oct
38,桃園市,16-Oct
35,桃園市,16-Oct
36,桃園市,16-Oct
43,桃園市,16-Oct
35,新竹縣,16-Oct
37,新竹縣,16-Oct
44,苗栗縣,16-Oct
43,苗栗縣,16-Oct
49,苗栗縣,16-Oct
62,彰化縣,16-Oct
53,彰化縣,16-Oct
53,彰化縣,16-Oct
41,南投縣,16-Oct
54,南投縣,16-Oct
57,南投縣,16-Oct
49,雲林縣,16-Oct
57,雲林縣,16-Oct
74,雲林縣,16-Oct
53,雲林縣,16-Oct
64,嘉義縣,16-Oct
58,嘉義縣,16-Oct
52,屏東縣,16-Oct
57,屏東縣,16-Oct
29.6,屏東縣,16-Oct
26,臺東縣,16-Oct
15.2,臺東縣,16-Oct
19.8,花蓮縣,16-Oct
33.7,澎湖縣,16-Oct
45,金門縣,16-Oct
40.6,連江縣,16-Oct
31,臺北市,16-Nov
47,臺北市,16-Nov
31.5,臺北市,16-Nov
34,臺北市,16-Nov
32,臺北市,16-Nov
41.6,臺北市,16-Nov
32,臺北市,16-Nov
36,新北市,16-Nov
33,新北市,16-Nov
30,新北市,16-Nov
49,新北市,16-Nov
34,新北市,16-Nov
30,新北市,16-Nov
30.1,新北市,16-Nov
50,新北市,16-Nov
50,新北市,16-Nov
39,新北市,16-Nov
34,新北市,16-Nov
56,臺中市,16-Nov
32,臺中市,16-Nov
48,臺中市,16-Nov
54,臺中市,16-Nov
55,臺中市,16-Nov
62,臺南市,16-Nov
69,臺南市,16-Nov
63,臺南市,16-Nov
73,臺南市,16-Nov
79,高雄市,16-Nov
50,高雄市,16-Nov
94,高雄市,16-Nov
75,高雄市,16-Nov
54,高雄市,16-Nov
73,高雄市,16-Nov
66,高雄市,16-Nov
73,高雄市,16-Nov
73,高雄市,16-Nov
95,高雄市,16-Nov
75,高雄市,16-Nov
81,高雄市,16-Nov
31.1,基隆市,16-Nov
44,新竹市,16-Nov
65,嘉義市,16-Nov
34,宜蘭縣,16-Nov
34,宜蘭縣,16-Nov
51,桃園市,16-Nov
41,桃園市,16-Nov
43,桃園市,16-Nov
45,桃園市,16-Nov
52,桃園市,16-Nov
36,桃園市,16-Nov
44,新竹縣,16-Nov
32,新竹縣,16-Nov
43,苗栗縣,16-Nov
48,苗栗縣,16-Nov
37,苗栗縣,16-Nov
53,彰化縣,16-Nov
56,彰化縣,16-Nov
64,彰化縣,16-Nov
40,南投縣,16-Nov
57,南投縣,16-Nov
56,南投縣,16-Nov
63,雲林縣,16-Nov
82,雲林縣,16-Nov
57,雲林縣,16-Nov
60,雲林縣,16-Nov
72,嘉義縣,16-Nov
74,嘉義縣,16-Nov
70,屏東縣,16-Nov
44.4,屏東縣,16-Nov
74,屏東縣,16-Nov
26,臺東縣,16-Nov
32,臺東縣,16-Nov
28.2,花蓮縣,16-Nov
41.9,澎湖縣,16-Nov
61,金門縣,16-Nov
42,連江縣,16-Nov
43.3,臺北市,16-Dec
51,臺北市,16-Dec
36,臺北市,16-Dec
36.7,臺北市,16-Dec
36,臺北市,16-Dec
35,臺北市,16-Dec
35,臺北市,16-Dec
54,新北市,16-Dec
38,新北市,16-Dec
37,新北市,16-Dec
55,新北市,16-Dec
52,新北市,16-Dec
33,新北市,16-Dec
43,新北市,16-Dec
36,新北市,16-Dec
34,新北市,16-Dec
36,新北市,16-Dec
31.9,新北市,16-Dec
46,臺中市,16-Dec
55,臺中市,16-Dec
61,臺中市,16-Dec
53,臺中市,16-Dec
40,臺中市,16-Dec
72,臺南市,16-Dec
80,臺南市,16-Dec
72,臺南市,16-Dec
82,臺南市,16-Dec
90,高雄市,16-Dec
87,高雄市,16-Dec
98,高雄市,16-Dec
59,高雄市,16-Dec
86,高雄市,16-Dec
106,高雄市,16-Dec
101,高雄市,16-Dec
82,高雄市,16-Dec
88,高雄市,16-Dec
90,高雄市,16-Dec
88,高雄市,16-Dec
62,高雄市,16-Dec
34.4,基隆市,16-Dec
52,新竹市,16-Dec
79,嘉義市,16-Dec
37,宜蘭縣,16-Dec
36,宜蘭縣,16-Dec
53,桃園市,16-Dec
47,桃園市,16-Dec
51,桃園市,16-Dec
48,桃園市,16-Dec
40,桃園市,16-Dec
44,桃園市,16-Dec
44,新竹縣,16-Dec
36,新竹縣,16-Dec
46,苗栗縣,16-Dec
53,苗栗縣,16-Dec
41,苗栗縣,16-Dec
64,彰化縣,16-Dec
60,彰化縣,16-Dec
53,彰化縣,16-Dec
49,南投縣,16-Dec
66,南投縣,16-Dec
65,南投縣,16-Dec
61,雲林縣,16-Dec
71,雲林縣,16-Dec
99,雲林縣,16-Dec
66,雲林縣,16-Dec
73,嘉義縣,16-Dec
83,嘉義縣,16-Dec
89,屏東縣,16-Dec
78,屏東縣,16-Dec
45,屏東縣,16-Dec
26.2,臺東縣,16-Dec
33,臺東縣,16-Dec
32,花蓮縣,16-Dec
43,澎湖縣,16-Dec
74,金門縣,16-Dec
52,連江縣,16-Dec
34.4,臺北市,17-Jan
31,臺北市,17-Jan
34,臺北市,17-Jan
43.4,臺北市,17-Jan
36,臺北市,17-Jan
50,臺北市,17-Jan
34,臺北市,17-Jan
43,新北市,17-Jan
51,新北市,17-Jan
37,新北市,17-Jan
34,新北市,17-Jan
49,新北市,17-Jan
35,新北市,17-Jan
32,新北市,17-Jan
51,新北市,17-Jan
30.9,新北市,17-Jan
31,新北市,17-Jan
36,新北市,17-Jan
49,臺中市,17-Jan
54,臺中市,17-Jan
43,臺中市,17-Jan
38,臺中市,17-Jan
49,臺中市,17-Jan
72,臺南市,17-Jan
78,臺南市,17-Jan
72,臺南市,17-Jan
80,臺南市,17-Jan
83,高雄市,17-Jan
89,高雄市,17-Jan
58,高雄市,17-Jan
92,高雄市,17-Jan
68,高雄市,17-Jan
87,高雄市,17-Jan
84,高雄市,17-Jan
100,高雄市,17-Jan
93,高雄市,17-Jan
105,高雄市,17-Jan
92,高雄市,17-Jan
86,高雄市,17-Jan
33.3,基隆市,17-Jan
46,新竹市,17-Jan
75,嘉義市,17-Jan
35,宜蘭縣,17-Jan
35,宜蘭縣,17-Jan
38,桃園市,17-Jan
42,桃園市,17-Jan
43,桃園市,17-Jan
42,桃園市,17-Jan
48,桃園市,17-Jan
48,桃園市,17-Jan
42,新竹縣,17-Jan
36,新竹縣,17-Jan
37,苗栗縣,17-Jan
52,苗栗縣,17-Jan
46,苗栗縣,17-Jan
57,彰化縣,17-Jan
57,彰化縣,17-Jan
50,彰化縣,17-Jan
65,南投縣,17-Jan
62,南投縣,17-Jan
51,南投縣,17-Jan
61,雲林縣,17-Jan
61,雲林縣,17-Jan
51,雲林縣,17-Jan
96,雲林縣,17-Jan
82,嘉義縣,17-Jan
74,嘉義縣,17-Jan
46,屏東縣,17-Jan
80,屏東縣,17-Jan
95,屏東縣,17-Jan
26.3,臺東縣,17-Jan
27.7,臺東縣,17-Jan
29.6,花蓮縣,17-Jan
50,澎湖縣,17-Jan
66,金門縣,17-Jan
49,連江縣,17-Jan
39,臺北市,17-Feb
54,臺北市,17-Feb
31.6,臺北市,17-Feb
37,臺北市,17-Feb
36.3,臺北市,17-Feb
47.7,臺北市,17-Feb
38,臺北市,17-Feb
39,新北市,17-Feb
56,新北市,17-Feb
53,新北市,17-Feb
49,新北市,17-Feb
38,新北市,17-Feb
34,新北市,17-Feb
36,新北市,17-Feb
46,新北市,17-Feb
35.3,新北市,17-Feb
41,新北市,17-Feb
35,新北市,17-Feb
57,臺中市,17-Feb
39,臺中市,17-Feb
57,臺中市,17-Feb
48,臺中市,17-Feb
47,臺中市,17-Feb
73,臺南市,17-Feb
81,臺南市,17-Feb
71,臺南市,17-Feb
85,臺南市,17-Feb
87,高雄市,17-Feb
91,高雄市,17-Feb
82,高雄市,17-Feb
56,高雄市,17-Feb
103,高雄市,17-Feb
66,高雄市,17-Feb
86,高雄市,17-Feb
81,高雄市,17-Feb
89,高雄市,17-Feb
87,高雄市,17-Feb
100,高雄市,17-Feb
91,高雄市,17-Feb
37.2,基隆市,17-Feb
50,新竹市,17-Feb
75,嘉義市,17-Feb
38,宜蘭縣,17-Feb
37,宜蘭縣,17-Feb
46,桃園市,17-Feb
38,桃園市,17-Feb
51,桃園市,17-Feb
48,桃園市,17-Feb
43,桃園市,17-Feb
54,桃園市,17-Feb
43,新竹縣,17-Feb
40,新竹縣,17-Feb
47,苗栗縣,17-Feb
37,苗栗縣,17-Feb
53,苗栗縣,17-Feb
64,彰化縣,17-Feb
62,彰化縣,17-Feb
52,彰化縣,17-Feb
51,南投縣,17-Feb
67,南投縣,17-Feb
63,南投縣,17-Feb
97,雲林縣,17-Feb
66,雲林縣,17-Feb
65,雲林縣,17-Feb
61,雲林縣,17-Feb
87,嘉義縣,17-Feb
77,嘉義縣,17-Feb
91,屏東縣,17-Feb
48.3,屏東縣,17-Feb
75,屏東縣,17-Feb
31.4,臺東縣,17-Feb
30.5,臺東縣,17-Feb
33.4,花蓮縣,17-Feb
49,澎湖縣,17-Feb
60,金門縣,17-Feb
52,連江縣,17-Feb
44,臺北市,17-Mar
42,臺北市,17-Mar
38,臺北市,17-Mar
56.1,臺北市,17-Mar
60,臺北市,17-Mar
42,臺北市,17-Mar
40,臺北市,17-Mar
41,新北市,17-Mar
52,新北市,17-Mar
51,新北市,17-Mar
53,新北市,17-Mar
42,新北市,17-Mar
46,新北市,17-Mar
42,新北市,17-Mar
38,新北市,17-Mar
38.3,新北市,17-Mar
61,新北市,17-Mar
44,新北市,17-Mar
51,臺中市,17-Mar
55,臺中市,17-Mar
45,臺中市,17-Mar
57,臺中市,17-Mar
62,臺中市,17-Mar
68,臺南市,17-Mar
78,臺南市,17-Mar
70,臺南市,17-Mar
83,臺南市,17-Mar
73,高雄市,17-Mar
85,高雄市,17-Mar
83,高雄市,17-Mar
79,高雄市,17-Mar
79,高雄市,17-Mar
76,高雄市,17-Mar
81,高雄市,17-Mar
77,高雄市,17-Mar
48,高雄市,17-Mar
96,高雄市,17-Mar
63,高雄市,17-Mar
92,高雄市,17-Mar
39.3,基隆市,17-Mar
50,新竹市,17-Mar
76,嘉義市,17-Mar
40,宜蘭縣,17-Mar
37,宜蘭縣,17-Mar
54,桃園市,17-Mar
51,桃園市,17-Mar
59,桃園市,17-Mar
54,桃園市,17-Mar
57,桃園市,17-Mar
45,桃園市,17-Mar
46,新竹縣,17-Mar
50,新竹縣,17-Mar
53,苗栗縣,17-Mar
43,苗栗縣,17-Mar
59,苗栗縣,17-Mar
54,彰化縣,17-Mar
67,彰化縣,17-Mar
67,彰化縣,17-Mar
